data_rho1;data_rho2;data_rho3;data_rho4;data_rho5;data_rho6;data_rho7;data_rho8;data_rho9;data_rho10;data_rho11;data_rho12;data_rho13;data_rho14;data_rho15;data_rho16;data_rho17;data_rho18;data_rho19;data_rho20;data_rho21;data_rho22;data_rho23;data_rho24;data_rho25;data_rho26;data_rho27;data_rho28;data_rho29;data_rho30;data_rho31;data_rho32;data_rho33;data_rho34;data_rho35;data_rho36;data_rho37;data_rho38;data_rho39;data_rho40;data_rho41;data_rho42;data_rho43;data_rho44;data_rho45;data_rho46;data_rho47;data_rho48;data_rho49;data_rho50;data_rho51;data_rho52;data_rho53;data_rho54;data_rho55;data_rho56;data_rho57;data_rho58;data_rho59;data_rho60;data_rho61;data_rho62;data_rho63;data_rho64;data_rho65;data_rho66;data_rho67;data_rho68;data_rho69;data_rho70;data_rho71;data_rho72;data_rho73;data_rho74;data_rho75;data_rho76;data_rho77;data_rho78;data_rho79;data_rho80;data_rho81;data_rho82;data_rho83;data_rho84;data_rho85;data_rho86;data_rho87;data_rho88;data_rho89;data_rho90;data_rho91;data_rho92;data_rho93;data_rho94;data_rho95;data_rho96;data_rho97;data_rho98;data_rho99;data_rho100;data_rho101;data_rho102;data_rho103;data_rho104;data_rho105;data_rho106;data_rho107;data_rho108;data_rho109;data_rho110;data_rho111;data_rho112;data_rho113;data_rho114;data_rho115;data_rho116;data_rho117;data_rho118;data_rho119;data_rho120;data_rho121;data_rho122;data_rho123;data_rho124;data_rho125;data_rho126;data_rho127;data_rho128;data_rho129;data_rho130;data_rho131;data_rho132;data_rho133;data_rho134;data_rho135;data_rho136;data_rho137;data_rho138;data_rho139;data_rho140;data_rho141;data_rho142;data_rho143;data_rho144;data_rho145;data_rho146;data_rho147;data_rho148;data_rho149;data_rho150;data_rho151;data_rho152;data_rho153;data_rho154;data_rho155;data_rho156;data_rho157;data_rho158;data_rho159;data_rho160;data_rho161;data_rho162;data_rho163;data_rho164;data_rho165;data_rho166;data_rho167;data_rho168;data_rho169;data_rho170;data_rho171;data_rho172;data_rho173;data_rho174;data_rho175;time;volt;current;Volume;Aspect_Ratio;Integr_Surface_Area;centred_z;ST
0.945090863;0.946171395;0.945137375;0.941966831;0.940642624;0.939222334;0.935054074;0.931493656;0.926828302;0.923061873;0.918246588;0.912222353;0.905028534;0.899172745;0.892153067;0.883994929;0.877110514;0.871451473;0.862228237;0.856565666;0.849117013;0.841567855;0.83448261;0.828608136;0.821346259;0.814956485;0.807480472;0.801987828;0.795521985;0.790342898;0.786374448;0.779865281;0.776539367;0.77290468;0.767547994;0.765365024;0.760943307;0.759244222;0.755246736;0.753915774;0.753570513;0.754113409;0.752463519;0.751705793;0.751921529;0.753112163;0.751936078;0.755091931;0.755879166;0.757660824;0.760459402;0.763283383;0.765719328;0.768173386;0.772724997;0.776345978;0.782166602;0.78544305;0.79179382;0.796994218;0.802565874;0.807845337;0.815917225;0.822613876;0.827974253;0.834394541;0.841891993;0.848134944;0.855509419;0.861685608;0.869019569;0.877594103;0.882582561;0.891273621;0.897140509;0.903776503;0.910456867;0.914438526;0.919755413;0.923796088;0.929218366;0.932887123;0.935948758;0.937738639;0.939414043;0.940623863;0.938870059;0.938703789;0.939017419;0.937575545;0.936146639;0.931588833;0.930375168;0.925129615;0.921225617;0.916603115;0.90988472;0.907102532;0.898653524;0.893751124;0.887635985;0.880350834;0.874339668;0.867150421;0.861182624;0.851637936;0.845655609;0.838445991;0.832349907;0.825240028;0.820133943;0.813434457;0.806831126;0.801220861;0.796162366;0.790520827;0.785381698;0.779848371;0.77680151;0.771201653;0.769022555;0.763424538;0.761150509;0.759724009;0.756225307;0.75358222;0.751946171;0.751297529;0.748275378;0.749578106;0.748509943;0.748411961;0.749283478;0.751129989;0.750605754;0.751053393;0.752485059;0.754918759;0.758379854;0.761277451;0.764990132;0.768136162;0.772380801;0.774860016;0.780625616;0.784613699;0.789807041;0.795313042;0.800020599;0.807536989;0.811562426;0.819228915;0.825059598;0.832206235;0.840441147;0.845065909;0.853194846;0.860123093;0.868253959;0.875213192;0.880989078;0.888034981;0.893916116;0.90109896;0.90711381;0.911891535;0.918617933;0.922989572;0.928463845;0.931645318;0.935983087;0.938121028;0.941450614;0.942639439;0.945042829;10.05896544;8;0.269;2.805217412;0.795414462;7.496070851;-1.636666667;72.8
0.941796921;0.940267183;0.942020364;0.938931933;0.937037306;0.934006367;0.932055334;0.928231875;0.924143144;0.917911329;0.913281437;0.907423343;0.902890924;0.894685146;0.887811878;0.882207149;0.875428191;0.867480421;0.860743208;0.852808066;0.846024064;0.837999133;0.831065995;0.825170471;0.818010412;0.811107386;0.806173624;0.798512919;0.794416977;0.787253711;0.783369017;0.778086205;0.773597108;0.769991778;0.764859312;0.762970653;0.758652747;0.756396539;0.756541091;0.751907325;0.751647673;0.74901548;0.750702113;0.750020462;0.750310102;0.748294695;0.750469001;0.750331304;0.754552956;0.756403437;0.759269133;0.759710315;0.764661169;0.767181341;0.770776858;0.775493675;0.779731963;0.784732598;0.790000937;0.795002821;0.801522869;0.806432078;0.812106083;0.819177325;0.826708287;0.833208648;0.840789191;0.847118991;0.854575848;0.860824093;0.868257404;0.874505788;0.88199435;0.890776074;0.895939606;0.902405783;0.907681627;0.91430949;0.917931157;0.923864239;0.926642674;0.930775169;0.933458529;0.937368235;0.936628806;0.940443816;0.93878614;0.938346274;0.939121464;0.937773595;0.934281507;0.931975674;0.927466386;0.924106562;0.921234042;0.913889025;0.909947417;0.904497678;0.898907963;0.892043099;0.88559284;0.878424145;0.872524476;0.865440764;0.859572677;0.852507926;0.844238143;0.839478945;0.831110261;0.825317249;0.817615627;0.81226407;0.80590766;0.800372035;0.793417135;0.789815416;0.78470223;0.780577725;0.773898502;0.770058307;0.767701016;0.764432919;0.758727895;0.757583114;0.754004039;0.751454309;0.74990845;0.749346072;0.749754809;0.747790676;0.746800545;0.74677814;0.747723376;0.746295712;0.749188031;0.749704204;0.751203012;0.753703224;0.75723051;0.758325472;0.763620493;0.766648612;0.768028863;0.773270284;0.778542813;0.782662019;0.787705773;0.791747593;0.799581411;0.80466376;0.810186057;0.817681041;0.823846506;0.830341391;0.837034459;0.844102962;0.849939402;0.856936225;0.865139473;0.87216355;0.878006402;0.885115377;0.891044993;0.898299535;0.904366553;0.909200186;0.915403711;0.920333615;0.924456262;0.928864641;0.932210691;0.934459613;0.937895429;0.939185956;0.941688049;11.05896068;8;0.269;2.784020665;0.796460177;7.216267788;-1.611666667;72.8
0.950233233;0.951372043;0.949974163;0.948006142;0.946346873;0.942497497;0.939820123;0.934863123;0.931026483;0.925916226;0.921349787;0.915567627;0.908622739;0.900549795;0.893800195;0.885909888;0.879285457;0.87150008;0.864920508;0.855759682;0.848164135;0.840306978;0.83354152;0.82777909;0.820129198;0.812443708;0.805040938;0.800991982;0.795387081;0.788504807;0.783016498;0.777151217;0.775340506;0.769327388;0.765171759;0.763434904;0.759268777;0.756154231;0.754061614;0.752966273;0.749499106;0.750368048;0.748865856;0.74833612;0.748775424;0.750186527;0.749226771;0.752600162;0.753602712;0.755600757;0.758616586;0.759204598;0.764313453;0.76698888;0.770743856;0.775625369;0.780766904;0.785215718;0.789915557;0.79586684;0.803112095;0.808058202;0.816366687;0.820936524;0.828908208;0.835735014;0.843324053;0.852191659;0.85824273;0.866291565;0.873938791;0.880410585;0.888137877;0.894715998;0.902603275;0.909350382;0.914922588;0.921865922;0.925020903;0.932105304;0.93525982;0.93974287;0.940118108;0.945062628;0.944477807;0.94845608;0.946974651;0.94672052;0.947692122;0.943793676;0.943276654;0.938484773;0.93693387;0.93277303;0.928438258;0.921515096;0.917462089;0.910540115;0.904513675;0.897310134;0.891437145;0.884388038;0.876192747;0.869263519;0.86115973;0.854263628;0.846778177;0.841568228;0.83336558;0.826253491;0.820202695;0.81282679;0.806459459;0.799390203;0.795701338;0.789274538;0.784126775;0.779485719;0.773678308;0.76920409;0.764227893;0.761164659;0.759151165;0.754700227;0.751303094;0.748927533;0.747548498;0.747147837;0.747429473;0.745904242;0.745065801;0.745192724;0.74587056;0.745003247;0.744679966;0.748703597;0.750348231;0.752996412;0.753211544;0.757918065;0.760183157;0.763505362;0.767928357;0.773505038;0.776524033;0.780686124;0.786698109;0.792720133;0.797510378;0.805540688;0.809816847;0.817471505;0.82380394;0.831198309;0.837323576;0.846933345;0.852955341;0.860148546;0.868555344;0.875792647;0.881854201;0.889192973;0.897878532;0.902877237;0.909213727;0.916957408;0.921521407;0.928807163;0.931842045;0.938147308;0.939861446;0.944523621;0.945855239;0.947316926;0.950001462;12.05894971;8;0.269;2.830790733;0.787719298;7.326670275;-1.613333333;72.8
0.94345806;0.944618275;0.943661977;0.940566921;0.938667785;0.937969265;0.933660645;0.929862601;0.925428898;0.919384128;0.914717228;0.908825756;0.901761552;0.89602572;0.889125596;0.88290794;0.874292471;0.866341932;0.859595759;0.851654649;0.844858113;0.836822532;0.830253061;0.82400091;0.817660029;0.810607073;0.803022971;0.798712516;0.792401215;0.787363751;0.779774331;0.777137941;0.771953616;0.767911961;0.764961073;0.759576437;0.75873033;0.755454604;0.753202395;0.751949652;0.748324223;0.749037657;0.747378078;0.746689877;0.746968713;0.748216428;0.748783247;0.750292685;0.751119281;0.752935044;0.755760873;0.759624977;0.761057721;0.766107143;0.769386367;0.773549431;0.777518261;0.784499848;0.788860126;0.794152836;0.80038247;0.806204368;0.811847244;0.818908443;0.825541585;0.832032318;0.839599909;0.845914445;0.853357094;0.859587039;0.86699977;0.87563652;0.880692491;0.889447977;0.89706986;0.901017619;0.908636637;0.913702973;0.91980257;0.923464159;0.928232615;0.930698767;0.934321574;0.935735229;0.93834112;0.938797177;0.940464399;0.94001105;0.93743874;0.936074555;0.935918382;0.932335989;0.929095523;0.925735317;0.920081256;0.915524518;0.908804412;0.903909684;0.897773892;0.892965009;0.886941074;0.879745198;0.872758736;0.864304189;0.858433718;0.85135985;0.845013672;0.835956917;0.829941028;0.822650837;0.816418858;0.811229076;0.804686413;0.799134367;0.792851147;0.786296815;0.7810276;0.776964412;0.773543373;0.768558747;0.764229189;0.760997097;0.758819757;0.75420428;0.752168402;0.751514052;0.749957107;0.746023404;0.74643478;0.744468384;0.743472042;0.743439264;0.744369766;0.746269473;0.745791868;0.746811221;0.751144144;0.753297584;0.753692634;0.757658569;0.760335414;0.763488395;0.767735716;0.771707935;0.775964023;0.779932838;0.78656577;0.791544591;0.797055012;0.804422087;0.809030674;0.816516933;0.822673888;0.829889151;0.835835698;0.842886923;0.851086703;0.858078737;0.863868822;0.870870608;0.879134192;0.886245072;0.89217439;0.899430673;0.905503745;0.91034135;0.916551022;0.921491204;0.926245761;0.932898382;0.933951;0.938549162;0.939596202;0.940870204;0.943356648;13.05894303;8;0.268;2.784932148;0.791519435;7.50080511;-1.628333333;72.8
0.94509782;0.946195771;0.945179262;0.945161783;0.940285257;0.939318017;0.936356185;0.931214295;0.926979532;0.922831467;0.918038796;0.910470542;0.904861584;0.897213497;0.889583335;0.883884949;0.877018969;0.868989893;0.862172478;0.854158697;0.847300447;0.83920482;0.832204951;0.82460762;0.816771261;0.810417906;0.805158431;0.798491912;0.792768675;0.786285973;0.782411178;0.775985185;0.771623616;0.767929198;0.763695778;0.76175741;0.75738594;0.75406908;0.751775883;0.750481451;0.750167733;0.74747999;0.749109496;0.748368858;0.748597457;0.746456956;0.748625159;0.748418141;0.752564849;0.754338441;0.75710655;0.757481183;0.762343435;0.764770302;0.768265672;0.772874501;0.778651003;0.781877876;0.786812127;0.792069063;0.798808887;0.805400707;0.811127352;0.817854577;0.825601392;0.832037013;0.839548044;0.845802508;0.853187516;0.861734746;0.86910077;0.875280245;0.882699027;0.888956456;0.896505678;0.902900156;0.908101685;0.914656125;0.919996146;0.92405954;0.929505713;0.932782159;0.936286918;0.937668364;0.940202791;0.940588995;0.942189171;0.941671201;0.939036563;0.937612167;0.93739753;0.935030561;0.930465377;0.927052868;0.921350761;0.916746541;0.912280764;0.904674994;0.898732198;0.893580939;0.88748604;0.880219067;0.87422559;0.867054905;0.85871034;0.851578383;0.845612363;0.838417649;0.831373492;0.824990219;0.818709256;0.811642163;0.805043224;0.799823551;0.794272439;0.788197078;0.783806732;0.778828565;0.77303673;0.770642485;0.766599263;0.76328161;0.758611575;0.756331743;0.752701848;0.750100643;0.748501637;0.747885279;0.748238697;0.746216526;0.74516709;0.745083555;0.74596529;0.747817859;0.747295395;0.747827572;0.752013071;0.754178367;0.755031816;0.759533026;0.761596616;0.764712237;0.768921776;0.774276183;0.777856919;0.781922995;0.786911992;0.792826813;0.799680002;0.80535006;0.811525516;0.818952455;0.824470197;0.832214845;0.838103312;0.845106661;0.853253134;0.860197892;0.866841374;0.875323237;0.881116702;0.888183473;0.894071183;0.901286906;0.907323636;0.914745153;0.918470565;0.925928944;0.929543245;0.934552335;0.938134487;0.941419642;0.943542843;0.945953651;0.945037611;14.05895066;8;0.269;2.798494782;0.791887125;7.208691084;-1.623333333;72.8
0.938405146;0.939431279;0.938334359;0.935091525;0.93576782;0.932173375;0.929093036;0.92680369;0.921951366;0.916285327;0.911088368;0.90765579;0.90047414;0.894625242;0.887605897;0.881866008;0.874949837;0.866872745;0.860003463;0.854304481;0.845448479;0.83923196;0.832173286;0.826182111;0.818876442;0.812585681;0.807293552;0.800587974;0.796205155;0.790969143;0.786118773;0.780380409;0.776106872;0.772429791;0.767734244;0.765694665;0.761422106;0.761244895;0.7588454;0.75745452;0.753697158;0.754288644;0.752513047;0.751716232;0.751893577;0.753046839;0.755182358;0.754950979;0.755699661;0.757442073;0.760198543;0.763997022;0.765371664;0.770065569;0.77485935;0.779510997;0.782083435;0.787859469;0.792083138;0.798807335;0.803345366;0.810147275;0.815771764;0.822699733;0.828023693;0.834401127;0.841855753;0.848053019;0.85538694;0.861503861;0.868802121;0.874920244;0.882273627;0.888456924;0.895938994;0.900687327;0.907383662;0.911268447;0.91648013;0.920409153;0.923970603;0.929663821;0.929877585;0.933105617;0.933690819;0.935814674;0.93558122;0.935001485;0.935632509;0.934136433;0.930492804;0.928030288;0.925452714;0.920358211;0.917450916;0.912745818;0.907885562;0.900284296;0.896622776;0.890311606;0.88308131;0.878250123;0.869785205;0.864994712;0.856606032;0.85180234;0.843407086;0.836344663;0.830026799;0.824980172;0.818641353;0.810979934;0.806266814;0.800950104;0.793982396;0.79014832;0.784679165;0.780428785;0.775021306;0.771680697;0.767192094;0.763810844;0.761492965;0.756738636;0.756482224;0.753797134;0.752120845;0.751433714;0.748373605;0.749638748;0.748533233;0.748397989;0.74923219;0.749165882;0.750479102;0.750888224;0.752279933;0.7546722;0.758090184;0.759168964;0.7638465;0.76771605;0.770564812;0.773567453;0.778326255;0.783991641;0.789126191;0.79313122;0.799215146;0.804149402;0.810438538;0.816675175;0.822719258;0.829824303;0.835653681;0.842589752;0.84828983;0.855145141;0.863198694;0.870069672;0.875753742;0.882697475;0.88845376;0.895525106;0.901404546;0.906039149;0.912035614;0.916742375;0.921920585;0.925105985;0.929438947;0.932733669;0.934869055;0.936026283;0.938389768;15.05893135;8;0.269;2.773298249;0.801065719;7.433065218;-1.65;72.8
0.940155912;0.940580166;0.940480769;0.937439478;0.935590096;0.933022492;0.928640689;0.926908136;0.922855827;0.917222319;0.912657472;0.906863252;0.902391008;0.894248928;0.887430904;0.881883653;0.875158498;0.86726588;0.860577268;0.852695172;0.845957955;0.840339563;0.833455378;0.826242384;0.820503878;0.812222419;0.807311591;0.800325478;0.797147039;0.792224532;0.786331388;0.781943342;0.776740163;0.772686657;0.76973013;0.76613609;0.763506879;0.760243721;0.758010226;0.756782869;0.756543259;0.753937897;0.752320299;0.751680159;0.752013349;0.753321905;0.75561617;0.755543902;0.756454188;0.758361831;0.761288329;0.765262139;0.76681277;0.769405799;0.773079611;0.777879772;0.783861815;0.787302596;0.792111021;0.797787288;0.803688874;0.809466945;0.815269009;0.822504809;0.829020181;0.835567527;0.843197237;0.849577213;0.854722475;0.863403468;0.868506027;0.874806821;0.882351243;0.891190661;0.896416317;0.902943772;0.908279341;0.913039571;0.917818375;0.922938398;0.927520087;0.930308797;0.931613855;0.935479757;0.935148793;0.938674897;0.937073749;0.936688008;0.937515277;0.93621731;0.932772556;0.930512031;0.926070218;0.922727365;0.920383645;0.915451199;0.909240926;0.904407258;0.898385885;0.893582653;0.88761794;0.880480439;0.874612067;0.867564196;0.859342007;0.854706916;0.846478176;0.840939678;0.833436;0.826369982;0.821374338;0.814911046;0.808437979;0.802959362;0.79782963;0.792527235;0.787525184;0.783454282;0.778858065;0.773355491;0.771753065;0.768806111;0.763591152;0.762438151;0.758860199;0.756316674;0.754781714;0.754236323;0.751320985;0.7527327;0.751779207;0.751799812;0.75279455;0.751422686;0.754378256;0.754964429;0.756540878;0.759126758;0.759609228;0.763948356;0.76617467;0.769464216;0.773860161;0.777418515;0.782423845;0.786582216;0.791956111;0.795833836;0.802564438;0.807782565;0.812444613;0.817973282;0.826190592;0.831109696;0.837316288;0.844232409;0.852495919;0.859559974;0.865420602;0.872501611;0.878398141;0.885567279;0.891555675;0.897822257;0.902747394;0.908694052;0.913504695;0.920198936;0.922418402;0.92917953;0.930303112;0.932613418;0.936108285;0.937455937;0.940012418;16.058918;8;0.269;2.788865771;0.803191489;7.111536151;-1.633333333;72.8
0.943469021;0.941556128;0.943348816;0.940653194;0.938778675;0.935204692;0.933239708;0.929827047;0.925077552;0.919517574;0.914426095;0.908566974;0.902656543;0.89582387;0.888948912;0.883343095;0.874167895;0.868627086;0.859517854;0.853965229;0.847189064;0.839173617;0.832252265;0.824917192;0.817165173;0.810889293;0.805511191;0.798918578;0.793270915;0.788558838;0.783230505;0.776927933;0.774973388;0.771265811;0.766101555;0.762891463;0.758582905;0.75795539;0.756088144;0.751866372;0.751616659;0.748994906;0.750691228;0.750019623;0.750319272;0.7503832;0.750496138;0.751114211;0.754597275;0.756457916;0.758666696;0.759785998;0.764749824;0.767281465;0.770887911;0.775614733;0.780882313;0.784880232;0.789410136;0.795181089;0.800275682;0.806643186;0.813262998;0.820057392;0.82787505;0.833728405;0.839622312;0.845957603;0.85342465;0.862056583;0.8695095;0.875777596;0.883288489;0.889640126;0.897287634;0.903783362;0.908364135;0.913454848;0.919580718;0.923267563;0.928061179;0.930553058;0.934201644;0.935640569;0.938270831;0.938752024;0.940443688;0.940014703;0.937466771;0.936127072;0.935995586;0.931832774;0.929223145;0.925886289;0.920258841;0.915726789;0.911106154;0.906193438;0.900053758;0.892728719;0.886733062;0.879562589;0.873661672;0.86658147;0.858512388;0.853657709;0.845394984;0.838281985;0.832282121;0.825033947;0.818808341;0.812026157;0.807130944;0.800357297;0.794672353;0.78986923;0.784546841;0.780435972;0.776237643;0.771953951;0.767593096;0.764336301;0.762139427;0.757510096;0.755272294;0.754803425;0.751697292;0.749313989;0.749731963;0.747776428;0.746795081;0.746781522;0.747735544;0.749664482;0.749219805;0.749745764;0.753532924;0.753765591;0.757304345;0.7600295;0.764070266;0.767294622;0.771619627;0.774005886;0.779690207;0.784102347;0.789384228;0.794823448;0.799783179;0.80488137;0.811349629;0.818845467;0.82424417;0.83064457;0.838230892;0.845315817;0.851168338;0.858183498;0.866403892;0.873450642;0.879316801;0.886453084;0.89241068;0.899696271;0.905797735;0.910667357;0.916910608;0.921883881;0.926092172;0.930512754;0.933847255;0.936099578;0.939541229;0.940840609;0.943352995;17.05891037;8;0.27;2.792246678;0.795053004;7.229047011;-1.651666667;72.8
0.938388273;0.936024478;0.934866714;0.934916264;0.932808047;0.931890708;0.928756964;0.923556203;0.919004542;0.915786525;0.91042626;0.905471178;0.899724032;0.893830999;0.886766839;0.880983099;0.874022311;0.865900148;0.858985999;0.853242006;0.844424852;0.838077164;0.830971412;0.824932175;0.817577842;0.811237147;0.805893397;0.801535768;0.795013177;0.78975372;0.785707;0.779113983;0.776891963;0.773090656;0.767762195;0.764320548;0.7621005;0.759810789;0.757377041;0.755952231;0.753006045;0.752715397;0.750901772;0.753398672;0.753534033;0.751307103;0.753393693;0.753111856;0.757189394;0.758899206;0.761624355;0.763195137;0.766737595;0.769119046;0.772572789;0.777144692;0.782887143;0.786087996;0.791190127;0.796314269;0.802959446;0.809398081;0.815007234;0.821621179;0.827952328;0.833378404;0.840634932;0.846787551;0.854062937;0.861077751;0.867370535;0.875833863;0.880710871;0.889281949;0.894744184;0.901336033;0.905526342;0.91191657;0.917083925;0.920968907;0.924342146;0.930077042;0.930141693;0.934770851;0.933848912;0.937481077;0.935633759;0.935001323;0.93557965;0.934030941;0.930806044;0.928706975;0.926486395;0.922678882;0.917082205;0.912323668;0.908656963;0.902215517;0.895924094;0.890957184;0.8847782;0.877420141;0.871340591;0.864077344;0.858038648;0.850797093;0.844724547;0.837427188;0.831243298;0.825310048;0.819764606;0.812060043;0.807742285;0.799801849;0.795752889;0.791199889;0.785985519;0.781699345;0.776068696;0.77339812;0.7693308;0.766015119;0.761226936;0.758806685;0.756600664;0.755744033;0.75401226;0.749908779;0.750160323;0.750933395;0.750226827;0.75004917;0.750843474;0.749269219;0.752016175;0.752390761;0.75374945;0.756110056;0.757357379;0.760456392;0.763113351;0.765999416;0.769771298;0.774836863;0.777543463;0.783896237;0.788774125;0.792709425;0.798938443;0.804272452;0.8105952;0.815562336;0.823920388;0.828623183;0.836762858;0.84228551;0.849309485;0.856120481;0.864129759;0.868536644;0.875714511;0.88129374;0.889210216;0.893702504;0.899939388;0.906663964;0.912476049;0.916819088;0.92057929;0.925386019;0.929666671;0.931737433;0.934991549;0.936096023;0.935073215;18.05889368;8;0.27;2.770327248;0.802841918;7.066762079;-1.635;72.8
0.941741105;0.942773118;0.941686404;0.939031051;0.939798241;0.935586088;0.932533725;0.930646816;0.925904826;0.91984354;0.91491467;0.908891284;0.902582144;0.89583466;0.888809154;0.883057451;0.876137299;0.86805311;0.861182162;0.853113679;0.847861105;0.839725382;0.833221212;0.825008061;0.820064565;0.813674568;0.8061121;0.800684409;0.794205943;0.789013811;0.784902157;0.778504583;0.774866123;0.771171735;0.76594515;0.763929007;0.760102111;0.759519805;0.757135443;0.755757431;0.752010587;0.752610544;0.750841211;0.750048554;0.750228061;0.75138102;0.753514161;0.753278227;0.754020182;0.755753687;0.75849907;0.762283587;0.763847743;0.768732808;0.773088884;0.777716699;0.780816359;0.786606013;0.791211371;0.79601947;0.802133433;0.808128545;0.813699437;0.820683514;0.82684203;0.834739439;0.840677983;0.846879124;0.855927571;0.862702308;0.870014893;0.876140665;0.883505241;0.889709192;0.897203834;0.903543268;0.908689498;0.913190853;0.919183303;0.924478373;0.927390258;0.931119062;0.933250216;0.937579295;0.937033385;0.937441051;0.938912929;0.938334759;0.938971573;0.937485301;0.933855218;0.93141049;0.929692785;0.92450462;0.92071571;0.915574961;0.909158792;0.904129801;0.897861761;0.892926223;0.886777114;0.879456276;0.873409963;0.866185683;0.857787893;0.850601838;0.844582954;0.837335611;0.831202113;0.823964565;0.81746436;0.812167315;0.805522099;0.798831352;0.794855536;0.788136453;0.78271268;0.778503984;0.77544306;0.769826716;0.765368109;0.762014055;0.759720591;0.757816729;0.754750072;0.75208202;0.750420404;0.749744592;0.746693483;0.747965519;0.746864709;0.746732046;0.747566711;0.746028727;0.748808167;0.74921128;0.750594774;0.752976616;0.756381641;0.760467341;0.762871668;0.765951899;0.770126423;0.773970043;0.778213325;0.7821136;0.787210862;0.793581806;0.797210728;0.8041059;0.810476136;0.81602154;0.823899;0.828648462;0.836838795;0.843777751;0.849964729;0.857719335;0.864417341;0.87130183;0.878725514;0.884293639;0.892235537;0.899361907;0.905301979;0.910006045;0.916074821;0.920870772;0.925322954;0.929124786;0.932798998;0.937296029;0.938206917;0.939358874;0.941721138;19.0588944;8;0.27;2.788662964;0.796460177;7.483756812;-1.628333333;72.8
