data_rho1;data_rho2;data_rho3;data_rho4;data_rho5;data_rho6;data_rho7;data_rho8;data_rho9;data_rho10;data_rho11;data_rho12;data_rho13;data_rho14;data_rho15;data_rho16;data_rho17;data_rho18;data_rho19;data_rho20;data_rho21;data_rho22;data_rho23;data_rho24;data_rho25;data_rho26;data_rho27;data_rho28;data_rho29;data_rho30;data_rho31;data_rho32;data_rho33;data_rho34;data_rho35;data_rho36;data_rho37;data_rho38;data_rho39;data_rho40;data_rho41;data_rho42;data_rho43;data_rho44;data_rho45;data_rho46;data_rho47;data_rho48;data_rho49;data_rho50;data_rho51;data_rho52;data_rho53;data_rho54;data_rho55;data_rho56;data_rho57;data_rho58;data_rho59;data_rho60;data_rho61;data_rho62;data_rho63;data_rho64;data_rho65;data_rho66;data_rho67;data_rho68;data_rho69;data_rho70;data_rho71;data_rho72;data_rho73;data_rho74;data_rho75;data_rho76;data_rho77;data_rho78;data_rho79;data_rho80;data_rho81;data_rho82;data_rho83;data_rho84;data_rho85;data_rho86;data_rho87;data_rho88;data_rho89;data_rho90;data_rho91;data_rho92;data_rho93;data_rho94;data_rho95;data_rho96;data_rho97;data_rho98;data_rho99;data_rho100;data_rho101;data_rho102;data_rho103;data_rho104;data_rho105;data_rho106;data_rho107;data_rho108;data_rho109;data_rho110;data_rho111;data_rho112;data_rho113;data_rho114;data_rho115;data_rho116;data_rho117;data_rho118;data_rho119;data_rho120;data_rho121;data_rho122;data_rho123;data_rho124;data_rho125;data_rho126;data_rho127;data_rho128;data_rho129;data_rho130;data_rho131;data_rho132;data_rho133;data_rho134;data_rho135;data_rho136;data_rho137;data_rho138;data_rho139;data_rho140;data_rho141;data_rho142;data_rho143;data_rho144;data_rho145;data_rho146;data_rho147;data_rho148;data_rho149;data_rho150;data_rho151;data_rho152;data_rho153;data_rho154;data_rho155;data_rho156;data_rho157;data_rho158;data_rho159;data_rho160;data_rho161;data_rho162;data_rho163;data_rho164;data_rho165;data_rho166;data_rho167;data_rho168;data_rho169;data_rho170;data_rho171;data_rho172;data_rho173;data_rho174;data_rho175;time;volt;current;Volume;Aspect_Ratio;Integr_Surface_Area;centred_z;conc;content;ST;;;;
0.941742235;0.94277748;0.941694014;0.941827053;0.939812448;0.938999025;0.935977081;0.934125245;0.931187614;0.927525218;0.92504392;0.920681236;0.914169847;0.910635083;0.905899283;0.89999764;0.895347716;0.88953013;0.884926937;0.879137448;0.87270374;0.866339138;0.861643174;0.855698459;0.850839828;0.844681722;0.841317453;0.836661148;0.829999283;0.827271077;0.822551888;0.819051619;0.815478902;0.811908663;0.808275079;0.805765264;0.803658907;0.800557625;0.797861652;0.79623215;0.795643803;0.79608827;0.79421982;0.793384459;0.793577794;0.794798005;0.793709146;0.797004498;0.797989235;0.800025017;0.799703447;0.803885896;0.805702779;0.808619376;0.812672315;0.814264045;0.81814893;0.823514188;0.82738255;0.832237026;0.836236529;0.841342548;0.8456825;0.851474638;0.856472226;0.862959313;0.866618692;0.872870243;0.877912018;0.884134473;0.8891752;0.895440481;0.900544179;0.904460214;0.90964283;0.915285092;0.918920639;0.922994162;0.926182565;0.929656632;0.932658962;0.933976562;0.936620591;0.937901108;0.940006707;0.940703603;0.938909861;0.938334921;0.938974963;0.937491934;0.933865119;0.931423698;0.930168814;0.926697111;0.924380065;0.919750196;0.916223912;0.911851184;0.905467162;0.902941439;0.896672363;0.891696719;0.887964811;0.880720103;0.876916497;0.872002738;0.865896683;0.860950688;0.8547784;0.849731021;0.845775751;0.840545205;0.834000852;0.830873843;0.826393034;0.822928833;0.818044148;0.814136379;0.811206436;0.806740316;0.804863004;0.800972421;0.798207275;0.796526516;0.7958994;0.7929046;0.790970711;0.790080239;0.790214251;0.78803068;0.789908159;0.786736324;0.787617359;0.789525371;0.789110782;0.78972121;0.791364547;0.794066278;0.797346124;0.799260136;0.801747902;0.804006579;0.806486696;0.811451778;0.81410662;0.817743052;0.822355096;0.82569759;0.829750031;0.834975958;0.838861734;0.843809609;0.849828225;0.854581232;0.860448037;0.86508698;0.870883455;0.875475457;0.881265223;0.885861777;0.891700679;0.898819294;0.902275962;0.907008166;0.91306619;0.9157359;0.921456759;0.923641;0.928723088;0.931862475;0.935483651;0.937367264;0.938199307;0.939354513;0.941720009;10.05900955;8;0.265;2.939962546;0.842477876;7.687418831;-1.801666667;;0.101750074;72;;;;
0.943383643;0.944340708;0.943181062;0.94323942;0.941152235;0.94026739;0.937176406;0.935256457;0.932350604;0.92858459;0.925981911;0.919860808;0.914939228;0.911315601;0.906492566;0.900505059;0.895773351;0.889873892;0.882817296;0.879326306;0.872271917;0.866376857;0.86160819;0.855590952;0.850002618;0.844430527;0.839241045;0.835083539;0.829534269;0.824974001;0.821398383;0.816321951;0.812179111;0.810867774;0.807175802;0.804609344;0.799673968;0.79928544;0.796530358;0.794840978;0.794191957;0.791228761;0.792641802;0.791741141;0.791866411;0.793017195;0.791855401;0.795073984;0.795981023;0.79793321;0.797527726;0.80161743;0.803341275;0.806155332;0.810104036;0.814459051;0.817889831;0.821637017;0.825459969;0.830266107;0.83366172;0.840469397;0.844131053;0.850034882;0.85523206;0.861519057;0.866557238;0.872734564;0.877700109;0.883845842;0.888807699;0.894990985;0.900011589;0.906293787;0.911416547;0.915345179;0.91812972;0.922878039;0.927327716;0.931381983;0.933097028;0.935323437;0.938718985;0.939907884;0.941247148;0.941835926;0.94065757;0.940001478;0.940563026;0.939003593;0.935302743;0.935024835;0.931463224;0.927923887;0.925539372;0.922072276;0.917255912;0.912828408;0.908897729;0.90372946;0.899347576;0.893715731;0.888491781;0.883478143;0.877280886;0.872289536;0.866106477;0.861085354;0.854840047;0.849719134;0.84549708;0.840389702;0.833776691;0.830577188;0.826025608;0.822490052;0.817535821;0.813555244;0.810550927;0.806012041;0.803832674;0.799884336;0.797063452;0.795326189;0.794643173;0.791589438;0.789596694;0.788646329;0.788719242;0.7864727;0.788583858;0.788380914;0.789196418;0.787696303;0.790297747;0.791115017;0.792699261;0.793631649;0.795613178;0.796933006;0.799324352;0.802824652;0.807478795;0.809651767;0.812969811;0.817485368;0.820396279;0.82593588;0.83078546;0.835225937;0.839328937;0.843916379;0.849863658;0.856029903;0.860337512;0.867271672;0.872998644;0.877527757;0.88325184;0.88901315;0.893560849;0.898149028;0.904019378;0.908691556;0.914694394;0.918257033;0.922973074;0.92560622;0.930941841;0.933988494;0.938193932;0.94020151;0.940058486;0.94446732;0.943413937;11.05900025;8;0.264;2.946265934;0.839222615;7.680357014;-1.79;;0.101532384;72;;;;
0.943384788;0.944345675;0.943971564;0.943252104;0.941555464;0.940287988;0.938463936;0.935285315;0.932293919;0.92853281;0.926082252;0.921603633;0.917405936;0.912249255;0.90646386;0.900480211;0.895752844;0.889857348;0.885178976;0.879317227;0.872392308;0.868051131;0.861609945;0.855596223;0.850669265;0.846705658;0.840624522;0.835102384;0.829556882;0.826409158;0.821633796;0.818081478;0.814752668;0.810831505;0.807143222;0.804580768;0.799905169;0.799264077;0.796512666;0.794826483;0.794181;0.794566681;0.792637407;0.791739805;0.791868511;0.793022357;0.7936938;0.795086019;0.795996312;0.797952116;0.800979827;0.801643414;0.803370736;0.806188831;0.810141259;0.814423356;0.817935483;0.821769909;0.826842487;0.830244372;0.836042859;0.840454791;0.845900321;0.850027165;0.856966451;0.861518383;0.866559911;0.87274092;0.877710009;0.883859876;0.888825651;0.89501293;0.900037322;0.906323401;0.911450465;0.915383876;0.9180854;0.922838043;0.927380272;0.928757945;0.93306943;0.935299991;0.938004266;0.939892065;0.938929534;0.939185679;0.940653368;0.940001478;0.940566846;0.939011247;0.93531426;0.93280447;0.931482622;0.927946932;0.924628164;0.920876529;0.917290918;0.912780807;0.906302926;0.902303947;0.89733543;0.892277319;0.886035915;0.881043818;0.877263209;0.871761291;0.866096302;0.861078726;0.854837212;0.849719539;0.845408144;0.840396874;0.833787695;0.83059124;0.826043037;0.822510925;0.816508602;0.813583291;0.810582424;0.805259049;0.803795404;0.799850803;0.797033968;0.795300188;0.794620973;0.791570527;0.789581402;0.788634196;0.788710614;0.786467155;0.788581758;0.788381868;0.788902136;0.787703772;0.790226932;0.791129118;0.792716956;0.791942175;0.795637475;0.796961169;0.799956764;0.8028605;0.807518465;0.809695946;0.813018206;0.817538186;0.822796227;0.825917026;0.83005529;0.83521383;0.839409236;0.843910837;0.849861634;0.854546963;0.860342512;0.867280479;0.872061521;0.877544026;0.883272072;0.887812319;0.893589282;0.898439663;0.90405587;0.908732946;0.914740206;0.918220231;0.923028748;0.927884726;0.930917157;0.933967487;0.938176928;0.940188436;0.940049291;0.944461969;0.943412409;12.05897713;8;0.264;2.946895387;0.839222615;7.715368348;-1.77;;0.101510697;72;;;;
0.943391358;0.94103732;0.943240408;0.940131204;0.941102838;0.937523008;0.937342652;0.931998256;0.929303367;0.928187716;0.923240547;0.918235142;0.91468631;0.908803434;0.903850554;0.899628413;0.893230408;0.88737468;0.882730215;0.87689703;0.871753403;0.866363216;0.859261228;0.853964857;0.849454477;0.844512081;0.839345108;0.832808973;0.828221955;0.825148414;0.821352325;0.81654474;0.811824833;0.80926384;0.806956893;0.803179867;0.79950748;0.799141514;0.796411163;0.794743324;0.794118133;0.791175843;0.792612192;0.791732139;0.79188056;0.793052791;0.791913526;0.795155613;0.796084025;0.797282478;0.797677257;0.801792491;0.803539754;0.806381019;0.81035482;0.811861397;0.818197396;0.821446142;0.825291622;0.829627007;0.833538596;0.838285402;0.844648112;0.849982893;0.855203848;0.859261501;0.866577728;0.871851047;0.877768368;0.881559842;0.888928647;0.892730651;0.897898603;0.904044606;0.909168157;0.914119982;0.918321873;0.922327389;0.925048177;0.928356283;0.931782785;0.935165477;0.93556363;0.936533222;0.938861229;0.939140345;0.940631273;0.940001478;0.937253329;0.937267464;0.935380339;0.932892979;0.931593918;0.928079147;0.924269288;0.921054596;0.917491755;0.912507711;0.906510343;0.903470495;0.897140527;0.89409418;0.888320255;0.883332155;0.877161791;0.872196835;0.866037926;0.8610407;0.857179573;0.850969085;0.845720474;0.840439027;0.836222436;0.830785957;0.82614431;0.822632307;0.820052739;0.815056627;0.811282777;0.808671967;0.803581577;0.802632717;0.800367016;0.798616962;0.794493606;0.793795325;0.792874133;0.791927737;0.789374299;0.789774952;0.78856971;0.788387343;0.789226028;0.791091307;0.790638623;0.791210015;0.792818475;0.795483204;0.795779203;0.800610392;0.802320776;0.804567442;0.807746061;0.809949414;0.814514235;0.817841212;0.822668112;0.826826592;0.83124622;0.835144368;0.841350898;0.846243294;0.849850017;0.856712294;0.86053732;0.867331005;0.873082017;0.877637365;0.883388145;0.88794995;0.89375241;0.898366937;0.904265233;0.907846134;0.912426463;0.91719944;0.92115549;0.925412122;0.929000969;0.933847075;0.934704384;0.936755524;0.93999654;0.941093852;0.940239046;13.05897069;8;0.263;2.938484994;0.839222615;7.465917603;-1.776666667;;0.101801236;72;;;;
0.941712405;0.942652852;0.941474398;0.941511672;0.939400898;0.938489871;0.935369642;0.933649677;0.931238071;0.927477716;0.922450386;0.918755226;0.913835884;0.910105678;0.902936647;0.899390072;0.892249323;0.888747838;0.881678054;0.875813254;0.871115813;0.865205562;0.85806682;0.854389908;0.847078449;0.842852286;0.836853752;0.832214257;0.828234977;0.822837523;0.818114621;0.814606089;0.810772152;0.807428364;0.803770543;0.80122889;0.799772827;0.795944489;0.793204653;0.791521439;0.790878139;0.791258495;0.789322388;0.788412165;0.788524419;0.789657994;0.791821522;0.791667064;0.79254113;0.794458482;0.797440154;0.798054767;0.800707642;0.804875581;0.807366101;0.811422393;0.814002832;0.818053847;0.822718964;0.828988982;0.832531124;0.837534557;0.842395967;0.847244674;0.852004205;0.857984005;0.863012139;0.869166479;0.874109537;0.880222755;0.885152001;0.89129593;0.896265677;0.902500723;0.907565009;0.911429028;0.916494657;0.920527717;0.923539181;0.926953024;0.928040002;0.930901355;0.933711905;0.934915771;0.937311143;0.937553841;0.935670192;0.938335082;0.935544934;0.933960944;0.933581399;0.931044707;0.927137487;0.926128254;0.923563878;0.918269097;0.914343369;0.909288808;0.905240884;0.900105457;0.896260285;0.891193963;0.884947281;0.879945777;0.873760071;0.868776155;0.864916167;0.85756732;0.85367451;0.848538301;0.842139967;0.836814021;0.832549479;0.827388981;0.822606209;0.819094252;0.816220677;0.811804894;0.808054592;0.804613598;0.800973966;0.800016129;0.79717873;0.793087989;0.79129869;0.791661811;0.789658129;0.788661326;0.785405921;0.786492829;0.785259895;0.785042365;0.785844323;0.787665859;0.787166932;0.78768583;0.789237213;0.79183903;0.794554836;0.796823063;0.799199364;0.802685583;0.804353144;0.808508886;0.812781148;0.817153257;0.819270109;0.824809922;0.828938832;0.832002278;0.837893603;0.842756701;0.848690483;0.853360628;0.859136414;0.864582721;0.869387629;0.876269903;0.881971667;0.886482471;0.892229439;0.896822618;0.902625078;0.907264076;0.913228821;0.917969486;0.921424056;0.923991664;0.929327565;0.932372105;0.936573003;0.938573723;0.939921829;0.941313846;0.941753079;14.05896115;8;0.264;2.922256777;0.837168142;7.717468884;-1.783333333;;0.102366571;72;;;;
0.943365391;0.944251357;0.943020552;0.943007208;0.941621105;0.939890617;0.938374865;0.934732382;0.932054875;0.928221147;0.925232258;0.919362601;0.91437618;0.910686706;0.905799011;0.899748157;0.894951957;0.888990253;0.881867924;0.878006737;0.871196538;0.865235979;0.859989253;0.854317741;0.849319985;0.843023453;0.837765572;0.831132039;0.827912822;0.823279469;0.819627663;0.81446875;0.811019356;0.806965913;0.804644867;0.800640724;0.798404819;0.797965067;0.795161726;0.793418674;0.792718486;0.789699649;0.791057281;0.790098761;0.790163568;0.791253332;0.790025656;0.791917463;0.794012032;0.794554368;0.795408583;0.79941739;0.801053445;0.803778769;0.807628009;0.811328146;0.815202017;0.818917211;0.823858958;0.827035922;0.832795367;0.837162571;0.842559148;0.848243942;0.854131697;0.859177;0.865331154;0.871435023;0.876333833;0.88240506;0.887291523;0.893394854;0.898328856;0.90377192;0.907078044;0.913388462;0.918519239;0.920044509;0.925815571;0.928987861;0.931579134;0.932716692;0.93569152;0.936828453;0.939159915;0.939340864;0.940733857;0.940005843;0.937161354;0.935524974;0.935094921;0.932510234;0.93107331;0.927502601;0.924470815;0.919097994;0.915099227;0.910508931;0.905857336;0.901390706;0.896751395;0.891625047;0.885317073;0.880256901;0.876410625;0.868979059;0.86511081;0.858220498;0.853718501;0.848534243;0.842086411;0.839075721;0.832496864;0.829128247;0.824507326;0.818484345;0.815632693;0.810633261;0.806852329;0.804229595;0.802716868;0.798723373;0.795851744;0.794068925;0.78990297;0.790233106;0.788190429;0.787186802;0.787208638;0.784904408;0.783626845;0.786696684;0.784117072;0.785887288;0.788692007;0.789170249;0.790684934;0.790498316;0.793443212;0.794678089;0.799506024;0.800387039;0.804938276;0.807008733;0.811545528;0.815082871;0.819596868;0.82325604;0.829165493;0.833049621;0.83802228;0.844103948;0.848720721;0.853338274;0.859065108;0.865926555;0.871582975;0.876036157;0.881683337;0.888560188;0.894268162;0.898794648;0.904600049;0.90897559;0.91343408;0.91893353;0.921978114;0.926135252;0.931398275;0.934373481;0.936822148;0.938583404;0.940228462;0.941228849;0.943442032;15.05896878;8;0.263;2.932630956;0.83745583;7.423972019;-1.791666667;;0.102004449;72;;;;
0.940082374;0.941135672;0.940068237;0.937024471;0.938150133;0.934722945;0.934395097;0.929105657;0.928396112;0.925364644;0.919891107;0.915468381;0.912110732;0.906758548;0.902085046;0.896236309;0.891639397;0.885865318;0.881298061;0.875543186;0.868593708;0.863099316;0.85811821;0.852186987;0.847337726;0.842737084;0.836856842;0.832328275;0.828904028;0.823165006;0.818542492;0.81513319;0.811865721;0.808145567;0.804579251;0.802130206;0.799853705;0.79702694;0.79437595;0.79278475;0.792230421;0.792704314;0.790859762;0.790046522;0.790253564;0.791488765;0.790404304;0.793705526;0.794687837;0.796719102;0.796386295;0.800555816;0.802353757;0.805246802;0.809271982;0.812277437;0.816736653;0.819674991;0.823598302;0.82879972;0.832535479;0.837565754;0.843984078;0.848655934;0.853946269;0.85877429;0.865457184;0.869361604;0.876781584;0.880636466;0.885679767;0.891941019;0.897030416;0.903389704;0.906748432;0.912573132;0.915324211;0.91935939;0.924241753;0.927757591;0.928946125;0.93130777;0.934827702;0.936137699;0.935288632;0.936445077;0.937223426;0.936669244;0.937327943;0.935861516;0.932249226;0.929820266;0.928575794;0.925111456;0.922800518;0.918173708;0.914648398;0.910313443;0.906522155;0.901488716;0.895257978;0.890317505;0.886617844;0.881717774;0.875628803;0.870742946;0.864659396;0.859736138;0.85421724;0.84855599;0.844619483;0.839403679;0.835247345;0.829757723;0.825287748;0.821832606;0.817084381;0.813050444;0.810126026;0.806062772;0.804669061;0.800801776;0.798053969;0.796393406;0.794939028;0.792807585;0.790892352;0.790018227;0.790170823;0.788002879;0.786862549;0.786742212;0.787641203;0.789565278;0.789168751;0.789795008;0.791457848;0.794175866;0.795718809;0.798800371;0.800171018;0.802510036;0.806694611;0.808945729;0.812717298;0.816938727;0.821031588;0.826026564;0.828478801;0.833727165;0.839230021;0.843448131;0.848639818;0.8534132;0.859296028;0.863952881;0.869762887;0.874368077;0.880166571;0.884778584;0.890624299;0.895281031;0.901217694;0.905953534;0.909442387;0.914238345;0.917744403;0.922598798;0.926885753;0.930059719;0.931012455;0.933301951;0.936480098;0.937659861;0.940048259;16.05894184;8;0.263;2.917766133;0.840425532;7.666831674;-1.785;;0.10252412;72;;;;
0.936737036;0.937756236;0.936650742;0.936198691;0.93470385;0.931033282;0.930774759;0.928235479;0.924644355;0.921538796;0.917578986;0.914042557;0.909272041;0.90564595;0.898644835;0.895220023;0.889285938;0.884802687;0.877834128;0.872063702;0.867456099;0.861626329;0.856924711;0.850964085;0.846084199;0.841224561;0.835352758;0.830831145;0.827511262;0.821674809;0.817052095;0.813641111;0.811379516;0.806643723;0.803070108;0.800611276;0.79923321;0.795483862;0.7962148;0.794583734;0.790638967;0.791091541;0.789226166;0.788387373;0.789300626;0.789774778;0.792009281;0.791927356;0.792873653;0.794866232;0.797923594;0.798616145;0.80100736;0.803206114;0.807175458;0.811298314;0.81499466;0.81883566;0.82257736;0.826349796;0.830942929;0.835440541;0.840966124;0.845168342;0.850439013;0.856792883;0.861895849;0.868052948;0.873144771;0.876954707;0.881947301;0.888151849;0.893178052;0.897901193;0.902103043;0.906245802;0.911156483;0.915092148;0.9177335;0.92105557;0.924267324;0.92807987;0.928206335;0.929525432;0.932028089;0.932371757;0.930582542;0.930001493;0.930624816;0.929114556;0.928802818;0.926327909;0.924105867;0.921512242;0.918102116;0.914447715;0.910850658;0.90680834;0.903038676;0.898023491;0.891804051;0.887105508;0.883177337;0.878271867;0.87217869;0.867285308;0.863555478;0.858606462;0.852428705;0.847372072;0.843405902;0.838160407;0.833972957;0.830009305;0.825242537;0.821747208;0.817976455;0.814055498;0.810777418;0.808215256;0.803167921;0.802836794;0.80003991;0.795540972;0.79424721;0.794456178;0.792704428;0.791793094;0.788565356;0.789713405;0.788546402;0.788398408;0.789274807;0.791175597;0.790760248;0.791367349;0.793014868;0.7957175;0.796053554;0.797851434;0.801830398;0.803464033;0.807360651;0.810439755;0.813832988;0.81781387;0.820387395;0.825599611;0.829795164;0.833610425;0.838888677;0.843824435;0.847475712;0.853038129;0.858072972;0.862696129;0.868470674;0.873042225;0.878804838;0.883372105;0.889174522;0.893782224;0.899670624;0.903718608;0.90838001;0.912526908;0.915968681;0.920752781;0.923659349;0.926828161;0.929431113;0.931135191;0.933207145;0.93436369;0.936724361;17.05893564;8;0.262;2.891149018;0.84519573;7.27457089;-1.793333333;;0.103468;72;;;;
0.933386609;0.934345327;0.933174581;0.933208955;0.931083952;0.930147342;0.927201124;0.924991071;0.924160665;0.920568796;0.915683211;0.912120056;0.907314077;0.9037959;0.899064459;0.893158079;0.888495646;0.882657792;0.878024975;0.872816388;0.867533917;0.861655622;0.856898804;0.850886263;0.845954151;0.84208966;0.836370076;0.831769588;0.827181675;0.822606302;0.819020736;0.814295254;0.811971887;0.807176522;0.806894851;0.80300272;0.799598051;0.799219811;0.796476007;0.794796449;0.794158294;0.791204631;0.7926283;0.791737036;0.791872863;0.793033052;0.791881905;0.794880471;0.796027991;0.797502014;0.79759591;0.801133189;0.80343178;0.806258243;0.810218391;0.811709614;0.816220406;0.819088261;0.823099669;0.827783618;0.833072108;0.838025507;0.841130907;0.847643981;0.852628727;0.856802846;0.861849998;0.868030487;0.87299356;0.876751582;0.881686359;0.887832004;0.89280229;0.896576134;0.901601759;0.906953398;0.910522512;0.914394464;0.918015009;0.92083656;0.92268331;0.925011904;0.928492772;0.929753214;0.928845397;0.929142849;0.930638935;0.930001493;0.927232947;0.929001551;0.925279863;0.922999451;0.921361129;0.917759593;0.915299929;0.911159179;0.907392521;0.904222228;0.901119406;0.896070552;0.892041623;0.887306219;0.881456542;0.876180164;0.872439718;0.867488475;0.861336311;0.856340269;0.852474556;0.847362109;0.843348072;0.83805049;0.833810496;0.828238686;0.82607915;0.822554177;0.817611716;0.813641408;0.81064769;0.80864164;0.803718177;0.80247615;0.800475035;0.797489742;0.794574972;0.794936128;0.792930174;0.791972199;0.792041173;0.789795276;0.788577407;0.788383846;0.78920992;0.791063933;0.790598459;0.791158335;0.792753621;0.795406399;0.798268192;0.800507211;0.802482711;0.802934779;0.807600665;0.80978749;0.813118485;0.817647629;0.820326767;0.825877961;0.830023275;0.832810421;0.8390147;0.843713901;0.847501619;0.852191707;0.857995152;0.862566102;0.86828646;0.872801995;0.878506075;0.883017827;0.888758079;0.893308154;0.897130324;0.901212719;0.90540034;0.911081016;0.914296329;0.918611765;0.920598343;0.92373665;0.928016953;0.930087099;0.929993449;0.93110103;0.933408252;18.05893421;8;0.263;2.882974536;0.848214286;7.382504964;-1.783333333;;0.103761376;72;;;;
0.933383566;0.934334372;0.936233096;0.933182985;0.934423961;0.93081463;0.930363404;0.927897166;0.924099104;0.920925292;0.917063363;0.914352983;0.910886604;0.905094518;0.900343672;0.895364546;0.889740342;0.886272647;0.879237669;0.87576385;0.868726343;0.86519399;0.858133243;0.854417578;0.849488566;0.843256104;0.8385594;0.833901093;0.830507569;0.824484363;0.820197078;0.817609297;0.813866925;0.810322672;0.808118285;0.806321815;0.801372722;0.800972629;0.798208196;0.796512198;0.795858251;0.796238497;0.794305441;0.793406473;0.793535896;0.794692382;0.795221422;0.79676897;0.797688213;0.799656481;0.802697373;0.803378819;0.805124442;0.807965965;0.811941649;0.813453793;0.819795078;0.822838625;0.826651148;0.831260358;0.834961652;0.839959187;0.844712422;0.84985238;0.854717221;0.860338332;0.865383647;0.869197304;0.876528954;0.880293577;0.885240215;0.891402992;0.896396852;0.900197755;0.905256046;0.90911127;0.914259587;0.918182041;0.920809222;0.92474521;0.926179752;0.928469684;0.930854465;0.931680157;0.932221892;0.932500924;0.93398292;0.933335465;0.930561401;0.928987115;0.928610979;0.92607175;0.923896409;0.921126563;0.917770888;0.913930632;0.910266765;0.90630095;0.902473786;0.897401546;0.89194275;0.888591338;0.882386748;0.877424201;0.873669801;0.868703441;0.862539454;0.857533811;0.851914845;0.848539491;0.843131245;0.838542182;0.832604535;0.829107917;0.824847166;0.821306773;0.818430636;0.813445662;0.809681117;0.807078539;0.803731129;0.801620982;0.79878136;0.797029873;0.793575164;0.793270511;0.791269672;0.790314204;0.790383714;0.788136239;0.790248595;0.790048749;0.787532754;0.789377108;0.788898339;0.792817655;0.793859491;0.793655428;0.797008628;0.798708902;0.801123853;0.803506593;0.805709763;0.808340901;0.813443757;0.815630853;0.821377634;0.824471188;0.828809495;0.834022513;0.837848366;0.842731695;0.846763652;0.853366569;0.8568031;0.8625817;0.867075128;0.871574729;0.877264066;0.881758583;0.88748304;0.892009978;0.897808628;0.902402725;0.905737864;0.911151948;0.914359095;0.918666087;0.921688686;0.923775648;0.928050552;0.930113226;0.933357139;0.934449287;0.933412082;19.05892372;8;0.264;2.897999784;0.846975089;7.604875252;-1.781666667;;0.103223405;72;;;;
