data_rho1;data_rho2;data_rho3;data_rho4;data_rho5;data_rho6;data_rho7;data_rho8;data_rho9;data_rho10;data_rho11;data_rho12;data_rho13;data_rho14;data_rho15;data_rho16;data_rho17;data_rho18;data_rho19;data_rho20;data_rho21;data_rho22;data_rho23;data_rho24;data_rho25;data_rho26;data_rho27;data_rho28;data_rho29;data_rho30;data_rho31;data_rho32;data_rho33;data_rho34;data_rho35;data_rho36;data_rho37;data_rho38;data_rho39;data_rho40;data_rho41;data_rho42;data_rho43;data_rho44;data_rho45;data_rho46;data_rho47;data_rho48;data_rho49;data_rho50;data_rho51;data_rho52;data_rho53;data_rho54;data_rho55;data_rho56;data_rho57;data_rho58;data_rho59;data_rho60;data_rho61;data_rho62;data_rho63;data_rho64;data_rho65;data_rho66;data_rho67;data_rho68;data_rho69;data_rho70;data_rho71;data_rho72;data_rho73;data_rho74;data_rho75;data_rho76;data_rho77;data_rho78;data_rho79;data_rho80;data_rho81;data_rho82;data_rho83;data_rho84;data_rho85;data_rho86;data_rho87;data_rho88;data_rho89;data_rho90;data_rho91;data_rho92;data_rho93;data_rho94;data_rho95;data_rho96;data_rho97;data_rho98;data_rho99;data_rho100;data_rho101;data_rho102;data_rho103;data_rho104;data_rho105;data_rho106;data_rho107;data_rho108;data_rho109;data_rho110;data_rho111;data_rho112;data_rho113;data_rho114;data_rho115;data_rho116;data_rho117;data_rho118;data_rho119;data_rho120;data_rho121;data_rho122;data_rho123;data_rho124;data_rho125;data_rho126;data_rho127;data_rho128;data_rho129;data_rho130;data_rho131;data_rho132;data_rho133;data_rho134;data_rho135;data_rho136;data_rho137;data_rho138;data_rho139;data_rho140;data_rho141;data_rho142;data_rho143;data_rho144;data_rho145;data_rho146;data_rho147;data_rho148;data_rho149;data_rho150;data_rho151;data_rho152;data_rho153;data_rho154;data_rho155;data_rho156;data_rho157;data_rho158;data_rho159;data_rho160;data_rho161;data_rho162;data_rho163;data_rho164;data_rho165;data_rho166;data_rho167;data_rho168;data_rho169;data_rho170;data_rho171;data_rho172;data_rho173;data_rho174;data_rho175;time;volt;current;Volume;Aspect_Ratio;Integr_Surface_Area;centred_z;conc;content;ST;;;;;;
0.92511771;0.92624534;0.92523266;0.925415506;0.923426829;0.922619098;0.919578419;0.915462714;0.913462169;0.907768425;0.903278032;0.897544589;0.893115357;0.887474213;0.880649669;0.875088892;0.868340572;0.862802346;0.856066903;0.849164166;0.843692196;0.835649115;0.830501476;0.822805596;0.817869386;0.811539097;0.806563662;0.799951624;0.79645513;0.789551719;0.785756609;0.780935906;0.775918019;0.772331822;0.768568973;0.766618033;0.762241818;0.762345499;0.76003274;0.758729917;0.755063862;0.755745229;0.754061884;0.753358548;0.753630713;0.754880024;0.753766262;0.756989074;0.757845018;0.759699122;0.762572462;0.763742453;0.767994144;0.770537283;0.774159869;0.778907581;0.781117685;0.785805779;0.792576362;0.795414877;0.801623499;0.8064025;0.812169495;0.818686491;0.824371738;0.830855137;0.836053866;0.842351142;0.849772636;0.855974505;0.860963942;0.867137658;0.874539649;0.880768126;0.885795173;0.891921574;0.896133376;0.901363195;0.90621332;0.910069527;0.912833838;0.915418777;0.919139242;0.920630224;0.921279956;0.921453347;0.922131452;0.921675921;0.922414028;0.920888901;0.917435527;0.915027571;0.910392231;0.908546017;0.904501544;0.899775587;0.894498142;0.88998905;0.884854166;0.879270277;0.87340413;0.86879408;0.862960837;0.855934699;0.85011107;0.843075001;0.837192879;0.830518321;0.824052484;0.819112652;0.812869191;0.807659613;0.801923177;0.796838122;0.793017746;0.786451768;0.782160575;0.77709435;0.774158157;0.769850182;0.76791272;0.764622139;0.760557344;0.757729688;0.756171458;0.754962057;0.753373633;0.749412555;0.749802008;0.747818493;0.750143659;0.750102734;0.748598149;0.749595878;0.750971855;0.75299646;0.754497613;0.757004273;0.757086508;0.761652838;0.763786422;0.766977108;0.770769978;0.773010811;0.776240361;0.782808665;0.785410922;0.791376169;0.795899997;0.80139233;0.806280413;0.812988681;0.81875417;0.824914188;0.829917772;0.836942136;0.842728337;0.849667148;0.855391325;0.862316129;0.868040166;0.875014891;0.880797826;0.886007683;0.891188399;0.897065758;0.90170579;0.906332784;0.910929872;0.914310077;0.918823048;0.921112896;0.924571295;0.925868277;0.925025055;10.05874348;8;0.267;2.699096361;0.814414414;7.336477312;-1.815;;0.01005883;67.65202701;;;;;;
0.928492398;0.929711801;0.928795171;0.928673229;0.927196518;0.923101187;0.920147989;0.918347609;0.914214946;0.909249229;0.90482304;0.899158565;0.894084656;0.886756316;0.880027581;0.874554418;0.867898175;0.860060502;0.853422154;0.847940139;0.841225156;0.834539392;0.828431916;0.820571411;0.815792089;0.809663345;0.802140493;0.797504942;0.791294149;0.786350705;0.782600221;0.77629991;0.771651198;0.76806796;0.764358034;0.762528859;0.758269129;0.757313897;0.756267754;0.751687362;0.751480621;0.752245194;0.750641112;0.750012169;0.750354426;0.751670114;0.750616872;0.750531473;0.754806169;0.756710692;0.756579278;0.760130637;0.761633339;0.766592069;0.769923344;0.77413817;0.778407694;0.781755639;0.787177776;0.792544885;0.798846739;0.803425834;0.809567758;0.816126896;0.821934682;0.828496878;0.833773142;0.8411706;0.84764171;0.853916604;0.86136974;0.867632541;0.872690837;0.878989283;0.886571435;0.890462587;0.89563148;0.902137959;0.906827444;0.910705459;0.913966894;0.91787601;0.918717;0.921139931;0.923042896;0.923621995;0.925392276;0.925022363;0.922514283;0.921195103;0.921064718;0.915387352;0.914231346;0.910835604;0.90657333;0.901925719;0.896925164;0.891370241;0.885835002;0.880942277;0.87514252;0.868151203;0.86241178;0.857878471;0.849733086;0.843285012;0.83697938;0.832299608;0.825307938;0.819134315;0.812970933;0.807837457;0.801347405;0.795841779;0.791619979;0.785326475;0.780268107;0.776129459;0.773181078;0.770633356;0.766727281;0.763706663;0.758931175;0.757181037;0.753660732;0.754565771;0.751094388;0.74916559;0.749626389;0.747713819;0.746774958;0.746803726;0.747800233;0.749770777;0.749368513;0.749937517;0.751490829;0.754047392;0.75763347;0.758785474;0.762927481;0.766015931;0.768511769;0.773987709;0.776906969;0.780965036;0.786227787;0.790981379;0.796572789;0.801634878;0.807689256;0.812886939;0.819116413;0.824043349;0.830088856;0.837155635;0.845398829;0.850045132;0.858260055;0.862864436;0.871131681;0.875754493;0.881631388;0.888820844;0.893712753;0.89954767;0.905643805;0.910443529;0.913807645;0.917253027;0.921829652;0.924191852;0.924383459;0.929103895;0.928344953;11.05854154;8;0.267;2.703710677;0.807899461;7.322747748;-1.801666667;;0.010041663;67.21985624;;;;;;
0.930109481;0.930246477;0.930203634;0.9270266;0.925070632;0.92421021;0.921162312;0.917128219;0.912565479;0.90933175;0.904795623;0.899019083;0.894549991;0.886404434;0.879569771;0.873998059;0.867238662;0.861692891;0.854941829;0.84698936;0.84017536;0.832503298;0.82635633;0.819236433;0.813941887;0.807702426;0.80051346;0.795195396;0.788932703;0.783938993;0.780138866;0.776473248;0.771925443;0.768178159;0.765198361;0.75978588;0.757254382;0.755610656;0.75333275;0.752054818;0.748402851;0.749091515;0.747406722;0.746694396;0.746949123;0.748172656;0.750372943;0.750199949;0.751001569;0.752791896;0.75559173;0.759428844;0.760834414;0.763828682;0.769677332;0.771386462;0.777170332;0.782254945;0.786612742;0.79189883;0.79732579;0.802900906;0.808667244;0.815430515;0.822280721;0.827667865;0.83485659;0.84113549;0.848532924;0.854712151;0.862069246;0.868229445;0.875623866;0.881841774;0.88714448;0.893167536;0.89826254;0.903340604;0.909541743;0.913289212;0.916332716;0.920649502;0.922562071;0.925755906;0.925023731;0.925665912;0.927150563;0.926673027;0.927395621;0.925979996;0.922405818;0.920001833;0.915378132;0.911887358;0.909528344;0.904812272;0.898699778;0.893941382;0.887929378;0.882318534;0.875475074;0.870165685;0.864300922;0.857243827;0.84899872;0.844331381;0.83605538;0.831074002;0.823247162;0.817927979;0.81166633;0.806439436;0.799853695;0.794251446;0.78930864;0.783537271;0.778376063;0.774131521;0.770674104;0.765881005;0.764384869;0.75863801;0.755540109;0.754393424;0.75080928;0.749394855;0.74669027;0.746109964;0.746496796;0.744506099;0.743485601;0.743428719;0.744335076;0.746210505;0.745708391;0.746171828;0.748683997;0.750049122;0.75350674;0.755357321;0.760091292;0.763214572;0.764620044;0.769094516;0.772681519;0.776828152;0.781890023;0.78787082;0.792395967;0.79962301;0.804361632;0.809471228;0.815613291;0.822802246;0.828708261;0.835713039;0.842136159;0.848388843;0.856491201;0.860979697;0.869119868;0.873633625;0.881862894;0.886405829;0.893025164;0.899010407;0.902754475;0.910107264;0.912761196;0.916110252;0.920591673;0.922853038;0.926287595;0.927561304;0.930030179;12.05872869;8;0.267;2.704099755;0.802867384;7.099664413;-1.781666667;;0.010040218;66.78751727;;;;;;
0.933451433;0.934587723;0.933594605;0.932088792;0.93052489;0.927707832;0.924705671;0.92226648;0.917624391;0.912092901;0.90714923;0.901984063;0.896879861;0.891190281;0.884325856;0.876308381;0.869550129;0.864003332;0.855263733;0.84931209;0.842515313;0.834471949;0.827516495;0.821251811;0.814402514;0.80819233;0.802504469;0.796335907;0.790636493;0.785869321;0.779918598;0.776625001;0.772070846;0.76801731;0.765054981;0.759659326;0.758802498;0.755516363;0.753253984;0.751991272;0.748354822;0.749058584;0.747389414;0.746691666;0.74696096;0.748199105;0.750414105;0.750255984;0.751072695;0.752878392;0.755693934;0.759547153;0.760969346;0.76623339;0.769501518;0.773653969;0.777380566;0.782127328;0.788902655;0.79421497;0.798036509;0.805217687;0.810988157;0.817759997;0.823192005;0.829676387;0.83723295;0.843527621;0.850955051;0.857161486;0.864546322;0.870746874;0.878179974;0.884439125;0.891994261;0.897435782;0.901559016;0.907516401;0.912784722;0.916615073;0.921440425;0.923950979;0.927610779;0.929050853;0.931673418;0.932138092;0.930469963;0.930009134;0.930752741;0.929362424;0.92581637;0.923446025;0.920400255;0.915547173;0.913105196;0.908465341;0.901391221;0.896305069;0.890272729;0.885555192;0.879610481;0.87248193;0.866614753;0.859554274;0.853702515;0.846645137;0.840131106;0.833615405;0.825233042;0.820289695;0.814048192;0.808404389;0.801950897;0.796701671;0.789703239;0.786053404;0.780928878;0.776726536;0.770952256;0.768569388;0.764337569;0.761093902;0.756557047;0.754279135;0.750711008;0.749666799;0.74662293;0.746057661;0.746459323;0.74448331;0.743477408;0.74343509;0.744356037;0.746246136;0.745758831;0.746237276;0.748409711;0.750145423;0.753619007;0.757799156;0.759972169;0.763380015;0.766987182;0.769303189;0.775018358;0.779154124;0.784209746;0.78778553;0.794711189;0.799963586;0.806248808;0.811811537;0.817962923;0.824873568;0.831095602;0.838124641;0.843914041;0.850855536;0.858991388;0.865943131;0.87169997;0.878717567;0.884541077;0.891459785;0.896409086;0.90231053;0.908362753;0.913122383;0.916506921;0.922800811;0.923886739;0.929258911;0.929590773;0.930875212;0.933359089;13.05871701;8;0.267;2.730443551;0.8;7.148376673;-1.798333333;;0.009943348;66.35526426;;;;;;
0.931803619;0.932980454;0.93202565;0.932275581;0.930363277;0.926241262;0.923269123;0.92144965;0.917017916;0.911156459;0.906654202;0.9009112;0.893984102;0.888373224;0.881578835;0.876050271;0.869334001;0.861445535;0.854753954;0.846857277;0.840101678;0.833346404;0.827231278;0.819322139;0.812133276;0.805949743;0.799738701;0.794136054;0.788452916;0.783699284;0.777538255;0.774472018;0.769844229;0.765859426;0.760919194;0.757626226;0.75532283;0.753591323;0.751378201;0.749375895;0.746568316;0.747311996;0.74567973;0.745016794;0.745319404;0.746588975;0.74548279;0.748703058;0.749545478;0.751375503;0.754214303;0.754620312;0.759531126;0.762001974;0.765539246;0.770188275;0.773377485;0.779265042;0.783684649;0.789333007;0.795457159;0.800508704;0.806132626;0.812955665;0.820794923;0.826806193;0.832551851;0.838879473;0.846327961;0.852554412;0.859955542;0.866160889;0.873594515;0.879854944;0.887398382;0.891428135;0.898939342;0.902854834;0.908087717;0.912022744;0.915991971;0.918587668;0.922326842;0.923838668;0.926525464;0.927047705;0.92876527;0.928347415;0.925795467;0.924436921;0.920917038;0.918565325;0.916747268;0.912029575;0.908236885;0.90358698;0.897901525;0.893216932;0.887278924;0.881223176;0.874410583;0.86971927;0.861492642;0.856922177;0.848738159;0.841746401;0.835907244;0.82882849;0.822848463;0.817903186;0.809375502;0.804194212;0.79903681;0.794067293;0.787495867;0.783861759;0.778698309;0.774560937;0.768795218;0.7664167;0.762160528;0.758981923;0.754396201;0.75228531;0.748770843;0.747464287;0.744779238;0.744257444;0.744699846;0.742762551;0.74179279;0.741784314;0.74273709;0.744657301;0.744197648;0.744701956;0.747781183;0.748657594;0.75215344;0.754646228;0.758811094;0.761969158;0.766219273;0.767914679;0.77444834;0.778415072;0.78357792;0.787593557;0.793700527;0.798638141;0.804236302;0.811760287;0.817397347;0.823550728;0.831155203;0.835855987;0.844055551;0.851038542;0.856808945;0.863781772;0.872011089;0.876597925;0.884943482;0.889590777;0.895545344;0.902870198;0.907244106;0.911836845;0.917236393;0.920884942;0.925394291;0.927693917;0.931170689;0.932493757;0.931685067;14.05870771;8;0.267;2.707184828;0.799642218;7.352032327;-1.793333333;;0.010028776;65.92301021;;;;;;
0.938448667;0.939585128;0.938599441;0.9354673;0.933540935;0.932774529;0.928420081;0.925066237;0.920387243;0.917002433;0.909786055;0.903947183;0.896929998;0.891236029;0.884364923;0.876340536;0.869576229;0.86163978;0.854903164;0.846958615;0.840162345;0.832116656;0.825155739;0.819140334;0.812021681;0.805363387;0.798174519;0.792998072;0.786797511;0.781860261;0.777041576;0.771802856;0.766688812;0.762708023;0.759809942;0.754470531;0.753662008;0.750417076;0.748188719;0.746953024;0.743336818;0.744053794;0.742390707;0.741692856;0.74195567;0.743180788;0.743012747;0.745192037;0.745975977;0.747741798;0.750510131;0.754308613;0.755668429;0.761096361;0.764440912;0.768661485;0.771737113;0.778664482;0.783027588;0.788615077;0.795508977;0.800472711;0.806261334;0.813043434;0.820297458;0.827319756;0.834869891;0.841155106;0.848569891;0.854760736;0.862127063;0.868304131;0.875710288;0.884398201;0.889459124;0.895808776;0.903423077;0.908546829;0.912711785;0.918396673;0.922028177;0.92568824;0.929330662;0.930756181;0.93336636;0.933820207;0.935478205;0.935009045;0.932414789;0.931022382;0.928707036;0.925109119;0.923361979;0.918438287;0.914787028;0.909980623;0.903785335;0.897051917;0.892012407;0.885609873;0.879660657;0.872522795;0.866646839;0.859583791;0.851334701;0.844286166;0.837675077;0.831262425;0.825233482;0.817931421;0.811682375;0.804099642;0.797516182;0.791912935;0.787091924;0.781186675;0.77549202;0.771521121;0.765919427;0.763271443;0.759005496;0.755828781;0.7536988;0.74912333;0.745598519;0.743925902;0.74232063;0.741031835;0.741448618;0.739481569;0.738477969;0.738431404;0.73934169;0.741214881;0.740703312;0.74127752;0.745655926;0.745229616;0.748399094;0.752546376;0.754889804;0.757953499;0.762101908;0.766852031;0.770099661;0.774303342;0.77939843;0.785408414;0.792346131;0.797743245;0.803957261;0.809458296;0.816260803;0.822807406;0.829960015;0.838111539;0.843895963;0.850833727;0.85896389;0.865909781;0.871661451;0.87908681;0.886994737;0.893335926;0.900134747;0.904862288;0.911120476;0.915757849;0.921228108;0.924525583;0.928968447;0.931202762;0.934619417;0.935887322;0.938361413;15.0587039;8;0.266;2.73192263;0.790408526;7.141184683;-1.766666667;;0.009937965;65.4907538;;;;;;
0.935057476;0.9354079;0.934885514;0.931585714;0.929468658;0.928539391;0.925387272;0.920710706;0.918595184;0.912489154;0.907757166;0.901788389;0.894639093;0.888817082;0.882704661;0.87608663;0.869173305;0.861088699;0.854206476;0.848488583;0.839202537;0.83335868;0.826260244;0.820222088;0.812861974;0.806124926;0.801144183;0.794365965;0.788520837;0.783604334;0.778091183;0.774052395;0.770025865;0.765861417;0.762614998;0.757283819;0.756320373;0.752924123;0.75055085;0.749175753;0.745423119;0.746009607;0.744218308;0.743395412;0.743535565;0.744639618;0.746714632;0.746412407;0.750458015;0.752128314;0.754459077;0.755051935;0.75979434;0.762097252;0.765461103;0.769929898;0.775556863;0.779554801;0.783826553;0.789022674;0.795147213;0.802215705;0.808531925;0.815310733;0.822172198;0.828512769;0.835679692;0.842076625;0.849345449;0.855395543;0.862620656;0.868647718;0.875905138;0.884438066;0.889347037;0.895537718;0.901542501;0.906838235;0.91192864;0.916164048;0.920841424;0.923203666;0.926712577;0.928000411;0.930471121;0.930780125;0.932289711;0.931667591;0.932251981;0.930705066;0.927006509;0.924484308;0.919750727;0.916939486;0.913268477;0.908227251;0.901897672;0.89694273;0.890736849;0.88584997;0.879743463;0.872451536;0.866429157;0.859214313;0.853214446;0.846007225;0.839964105;0.832689481;0.826520263;0.819080707;0.812697935;0.807307531;0.800725142;0.795518554;0.790187778;0.784894644;0.779496679;0.77530973;0.770933598;0.766660008;0.762208132;0.758857219;0.756563131;0.751824154;0.751578743;0.748896991;0.747217877;0.746521147;0.743444525;0.744687788;0.743554065;0.743384314;0.744177568;0.745371766;0.745322507;0.745669987;0.746992663;0.749308316;0.75264162;0.75570444;0.758966755;0.761953846;0.766026651;0.769354238;0.773885259;0.777657265;0.782614265;0.788831949;0.794130766;0.799497063;0.805845155;0.810829754;0.819202675;0.823912011;0.832052672;0.837325695;0.844584167;0.851378738;0.859361919;0.866162434;0.871762397;0.878620505;0.884280487;0.891249066;0.89701814;0.902094241;0.908920705;0.913307562;0.918780984;0.921947964;0.926256781;0.928352916;0.931627619;0.932748049;0.935070424;16.05868387;8;0.266;2.727300024;0.798573975;8.898360735;-1.785;;0.009954809;65.05850439;;;;;;
0.936790135;0.937944732;0.936974006;0.933854747;0.931921867;0.931180802;0.926706839;0.923408845;0.918805526;0.912834997;0.908275481;0.902479131;0.895501399;0.889843578;0.883005245;0.875012074;0.868278591;0.860367114;0.853655524;0.846211869;0.838958325;0.830931064;0.82398619;0.818099324;0.810881046;0.804668341;0.797055008;0.792696925;0.786522588;0.779837918;0.774132978;0.770475745;0.766502342;0.762539796;0.75928699;0.754337967;0.750857621;0.750318336;0.748106636;0.743515589;0.743287307;0.740675842;0.742372034;0.741689535;0.741967654;0.740873914;0.742068987;0.744107319;0.746050454;0.747832504;0.750617821;0.750965457;0.755810853;0.758210598;0.761669774;0.766233327;0.771955557;0.775883555;0.782764459;0.788110179;0.791985629;0.799214417;0.805468395;0.811826227;0.819642561;0.826098513;0.832977297;0.84000981;0.847434767;0.85363763;0.861018475;0.867204078;0.874621231;0.880858527;0.888387866;0.894744527;0.899897438;0.906386936;0.911654571;0.915627014;0.920968358;0.923870845;0.927485883;0.928997901;0.931635083;0.932113384;0.93045846;0.930010927;0.930767819;0.929391126;0.925859601;0.923502963;0.918931016;0.915497563;0.910493599;0.905688915;0.901516476;0.895463578;0.888858032;0.88270996;0.875899371;0.871155914;0.862887305;0.855870235;0.850057042;0.843030952;0.834795185;0.827687837;0.821687549;0.814399336;0.809279926;0.801574906;0.796382741;0.790435787;0.78376448;0.780079422;0.77491258;0.770659011;0.764763105;0.759841629;0.755717837;0.752457525;0.750064868;0.748594166;0.745495261;0.743004223;0.741504658;0.740454653;0.738062609;0.736119824;0.738470305;0.73843922;0.737135596;0.737907161;0.738820987;0.741221435;0.742655905;0.745079777;0.748518487;0.749511023;0.75150772;0.756486755;0.760539857;0.763898658;0.768752147;0.774191468;0.779235715;0.784122494;0.789084982;0.794232013;0.800746504;0.807554895;0.814424243;0.821640493;0.82757419;0.834603338;0.842771401;0.849720225;0.855454858;0.862388598;0.870575738;0.877592858;0.883416471;0.890555139;0.896491185;0.903804666;0.909221164;0.91376743;0.919399977;0.922728789;0.927201496;0.929463625;0.932905519;0.934196233;0.936690894;17.05868649;8;0.267;2.713507661;0.791814947;7.295232183;-1.786666667;;0.010005408;64.62624519;;;;;;
0.936781025;0.934575566;0.936697231;0.933780357;0.931826985;0.928937757;0.924655634;0.922801958;0.918624153;0.913111964;0.906442225;0.90189509;0.895701425;0.887549561;0.880716314;0.875142587;0.865985135;0.860452578;0.851346873;0.843416874;0.836623497;0.829839283;0.823794189;0.815709053;0.808467373;0.801196193;0.796491672;0.78903493;0.78292164;0.778063428;0.77331461;0.768141085;0.763082976;0.759152631;0.756298977;0.750999204;0.750223928;0.747007997;0.74480361;0.743587044;0.739986001;0.740712861;0.73905571;0.738359297;0.738619188;0.739837175;0.738670734;0.741820938;0.742584029;0.744324586;0.747063391;0.750828276;0.752146335;0.757222223;0.761472699;0.766014712;0.770034438;0.774850001;0.779133008;0.784632028;0.791428745;0.796907286;0.805058679;0.811862852;0.817304048;0.82557959;0.83132959;0.839971688;0.845984025;0.853561584;0.860919198;0.86708586;0.874480443;0.883154265;0.888199985;0.894531888;0.90221146;0.906788947;0.91295766;0.916676937;0.921493446;0.923995924;0.927647671;0.92908096;0.93169657;0.932153544;0.933812504;0.933342168;0.930744604;0.929346716;0.929148029;0.925406629;0.922213247;0.917078008;0.913050506;0.908402425;0.902499657;0.897688034;0.891629938;0.884375355;0.878438192;0.871313312;0.863021673;0.855982151;0.850150109;0.843103904;0.834846874;0.828256926;0.821700227;0.814428464;0.808140595;0.802004725;0.795728954;0.790710273;0.783668019;0.777548704;0.772341783;0.768042404;0.764654209;0.75964792;0.755434324;0.752304252;0.750216447;0.745674612;0.742219442;0.742480996;0.73820336;0.737676879;0.738106026;0.736146226;0.735145781;0.735098096;0.736002827;0.73786588;0.737340173;0.737768757;0.741435959;0.741542218;0.744930832;0.749361799;0.751338757;0.754352392;0.758444416;0.763665747;0.766431529;0.770652837;0.775779596;0.781816274;0.788721436;0.794294369;0.800790659;0.805920065;0.812071822;0.819271843;0.827543569;0.834554127;0.840322251;0.847237272;0.855342942;0.862257002;0.870421669;0.877239265;0.883216065;0.89032943;0.896239158;0.902437386;0.909395221;0.913920108;0.919531878;0.922839491;0.927291092;0.929531554;0.932952057;0.934221562;0.936695112;18.058676;8;0.266;2.710683602;0.788256228;7.354632488;-1.78;;0.010015832;64.19399166;;;;;;
0.936805306;0.936004014;0.937050152;0.933961768;0.93206019;0.930812367;0.928419205;0.923192389;0.918322468;0.912517335;0.907916487;0.902157815;0.895354529;0.889590764;0.882788614;0.874828233;0.868122237;0.86024443;0.853561527;0.845668802;0.838920739;0.83092141;0.82400443;0.818061164;0.810527536;0.804446796;0.79717794;0.792223121;0.784823936;0.78003735;0.773769441;0.77072763;0.766149337;0.762272573;0.757002916;0.754130359;0.749918073;0.748311247;0.744586413;0.743412792;0.743209434;0.740622585;0.739006811;0.741684984;0.741987382;0.739911902;0.742137598;0.74197928;0.744493412;0.747976706;0.748945352;0.751162811;0.756035889;0.758464337;0.761953295;0.766547836;0.772117587;0.775671934;0.78014558;0.785536939;0.792271529;0.799109293;0.804944742;0.811773536;0.81725492;0.82613828;0.833730387;0.840064653;0.847516078;0.85375027;0.861161299;0.867375735;0.874823776;0.883554077;0.888658161;0.895050439;0.901070567;0.906767061;0.912491834;0.91626446;0.921134227;0.923690901;0.927394618;0.928879172;0.931546626;0.932055609;0.933766197;0.933347895;0.930802266;0.929456033;0.92911414;0.924350299;0.922480088;0.916180011;0.913420415;0.907921733;0.901812343;0.897068553;0.891070572;0.883878007;0.878000652;0.870929475;0.865119008;0.858114853;0.849924683;0.842930345;0.837088071;0.830006361;0.824023725;0.816766002;0.81055894;0.803015954;0.798841332;0.790902932;0.786300645;0.780243503;0.775102331;0.770915707;0.767561386;0.762773391;0.758556985;0.755428324;0.75043153;0.748814242;0.745333439;0.743241527;0.741393796;0.740890708;0.741240485;0.739420494;0.73845665;0.73844984;0.739399881;0.737966551;0.740841956;0.741330534;0.742790464;0.745240337;0.74870569;0.750638512;0.755287208;0.758399061;0.762596845;0.764233733;0.770701757;0.774595351;0.779676984;0.783983722;0.789608578;0.796520997;0.80305153;0.808219923;0.814414589;0.821658733;0.829979566;0.835632292;0.842872007;0.84984964;0.858020179;0.865008287;0.870798171;0.877850978;0.883707873;0.890879854;0.899435142;0.904207054;0.908970757;0.915186835;0.919210218;0.922571369;0.9270726;0.929365898;0.932838569;0.934159795;0.936684826;19.05866718;8;0.266;2.718896598;0.791814947;7.056306694;-1.796666667;;0.009985577;63.76173741;;;;;;
